Date,Open,High,Low,Close
2023-04-13,104.91,106.55,104.91,106.49
2023-04-14,105.95,107.98,105.9,107.91
2023-04-17,103.74,105.23,103.6,105.04
2023-04-18,105.55,105.6,103.16,103.58
2023-04-19,102.67,104.06,102.16,103.26
2023-04-20,103.0,105.32,102.96,104.36
2023-04-21,104.54,105.07,103.86,104.48
2023-04-24,104.56,105.69,103.78,105.04
2023-04-25,104.9,105.75,102.93,102.94
2023-04-26,104.0,105.42,101.73,102.8
2023-04-27,103.53,107.42,102.63,106.64
2023-04-28,106.1,106.41,104.17,106.4
2023-05-01,105.9,107.04,105.88,106.26
2023-05-02,106.2,106.26,102.8,104.39
2023-05-03,104.6,106.55,104.04,104.48
2023-05-04,104.56,104.67,103.06,103.77
2023-05-05,103.9,104.95,103.19,104.64
2023-05-08,104.26,107.01,104.24,106.82
2023-05-09,107.44,109.18,106.25,106.41
2023-05-10,107.02,111.95,106.98,110.77
2023-05-11,114.39,116.88,113.4,115.55
2023-05-12,115.65,116.99,115.09,116.48
2023-05-15,115.09,117.44,114.99,115.49
2023-05-16,115.47,119.69,115.41,118.46
2023-05-17,118.56,120.6,117.85,119.78
2023-05-18,119.89,122.23,119.77,121.75
2023-05-19,122.46,124.86,121.08,121.68
2023-05-22,121.86,125.32,121.66,123.95
2023-05-23,123.07,123.53,121.14,121.48
2023-05-24,120.06,120.84,118.81,119.84
2023-05-25,123.43,124.22,120.89,122.39
2023-05-26,122.09,124.16,121.37,123.51
2023-05-30,124.54,124.56,120.93,122.58
2023-05-31,121.67,122.97,121.42,121.79
2023-06-01,121.74,123.33,121.54,122.63
2023-06-02,122.9,125.04,122.67,123.57
2023-06-05,122.92,126.31,122.75,124.9
2023-06-06,124.9,127.16,124.26,126.19
2023-06-07,125.85,127.91,121.05,121.42
2023-06-08,121.16,122.15,120.17,121.07
2023-06-09,121.18,122.67,120.84,121.16
2023-06-12,121.71,122.96,120.59,122.55
2023-06-13,123.88,124.06,122.1,122.74
2023-06-14,122.02,122.96,120.38,122.58
2023-06-15,122.06,124.36,121.32,123.99
2023-06-16,124.82,125.0,122.2,122.44
2023-06-20,121.85,123.48,121.07,122.02
2023-06-21,121.32,121.58,119.04,119.49
2023-06-22,118.95,122.16,117.79,122.07
2023-06-23,120.31,121.71,120.0,121.26
2023-06-26,119.7,120.93,117.23,117.3
2023-06-27,116.05,118.03,115.08,117.29
2023-06-28,116.06,119.33,115.82,119.12
2023-06-29,118.19,119.0,117.26,118.05
2023-06-30,119.11,120.02,118.64,118.65
2023-07-03,118.19,119.13,117.78,118.85
2023-07-05,118.19,121.53,118.18,120.68
2023-07-06,118.75,119.24,117.36,119.05
2023-07-07,119.04,119.99,118.35,118.43
2023-07-10,117.26,117.27,115.12,115.43
2023-07-11,115.27,116.68,114.34,116.11
2023-07-12,117.76,119.27,117.37,117.88
2023-07-13,119.87,123.73,119.39,123.45
2023-07-14,123.7,125.67,122.4,124.32
2023-07-17,124.83,125.98,123.11,123.55
2023-07-18,123.5,123.58,121.88,122.67
2023-07-19,123.5,124.08,120.73,120.96
2023-07-20,120.35,123.0,117.18,118.15
2023-07-21,119.56,119.93,117.69,118.97
2023-07-24,120.59,121.92,119.92,120.46
2023-07-25,120.29,122.07,119.96,121.14
2023-07-26,128.93,129.83,127.19,128.13
2023-07-27,130.51,132.07,127.66,128.26
2023-07-28,129.63,132.56,129.42,131.41
2023-07-31,131.56,132.36,130.62,131.55
2023-08-01,129.63,131.46,129.53,130.39
2023-08-02,128.31,128.95,126.44,127.25
2023-08-03,126.85,128.25,126.3,127.32
2023-08-04,128.14,130.35,126.79,126.98
2023-08-07,128.02,130.45,127.89,130.37
2023-08-08,129.47,130.35,128.4,130.25
2023-08-09,130.5,130.88,127.87,128.52
2023-08-10,130.17,130.89,128.31,128.55
2023-08-11,127.53,128.79,127.04,128.42
2023-08-14,128.25,130.22,127.83,130.18
2023-08-15,129.95,130.26,128.14,128.64
2023-08-16,127.57,129.13,126.75,127.57
2023-08-17,128.66,130.83,128.15,128.78
2023-08-18,127.38,128.11,125.27,126.34
2023-08-21,126.06,127.6,125.45,127.24
2023-08-22,127.38,129.13,127.19,127.95
2023-08-23,129.04,132.24,128.73,131.21
2023-08-24,132.77,133.07,128.43,128.64
2023-08-25,128.4,129.61,126.13,128.74
2023-08-28,130.16,131.38,129.0,129.86
2023-08-29,131.08,135.37,131.08,133.39
2023-08-30,133.6,135.08,132.89,134.69
2023-08-31,134.81,136.79,134.6,134.97
2023-09-01,136.25,136.25,133.66,134.47
2023-09-05,134.25,135.22,133.4,134.58
2023-09-06,134.82,135.33,132.5,133.28
2023-09-07,132.42,134.39,131.78,134.07
2023-09-08,133.72,135.46,133.66,135.18
2023-09-11,135.34,136.27,134.6,135.72
2023-09-12,135.06,135.67,134.0,134.15
2023-09-13,133.9,135.7,132.97,135.51
2023-09-14,136.39,137.48,135.04,136.89
2023-09-15,136.77,137.3,135.28,136.19
2023-09-18,135.41,137.94,135.41,137.0
2023-09-19,136.21,137.19,135.42,136.83
2023-09-20,136.87,136.87,132.45,132.56
2023-09-21,130.28,131.07,128.93,129.29
2023-09-22,129.61,130.87,128.46,129.11
2023-09-25,128.69,130.02,127.83,129.96
2023-09-26,128.63,129.21,126.1,127.44
2023-09-27,127.44,129.75,127.44,129.39
2023-09-28,128.7,132.13,128.65,131.15
2023-09-29,132.11,132.87,129.21,129.71
2023-10-02,130.06,133.24,130.02,132.99
2023-10-03,132.76,133.08,130.68,131.27
2023-10-04,131.62,134.38,131.37,134.05
2023-10-05,133.88,134.3,132.28,133.88
2023-10-06,132.83,136.95,132.83,136.37
2023-10-09,135.74,137.72,134.42,137.2
2023-10-10,137.28,138.49,136.12,136.85
2023-10-11,137.36,139.87,137.36,139.31
2023-10-12,139.81,139.98,137.04,137.75
2023-10-13,138.15,138.77,135.42,136.15
2023-10-16,136.96,138.4,136.78,137.88
2023-10-17,137.41,138.67,135.97,138.49
2023-10-18,138.22,139.48,136.17,136.75
2023-10-19,137.28,138.43,136.17,136.54
2023-10-20,136.12,136.66,133.89,134.41
2023-10-23,133.85,136.45,132.77,135.3
2023-10-24,136.62,138.14,136.21,137.59
2023-10-25,127.03,127.18,123.97,124.51
2023-10-26,122.19,123.24,120.2,121.21
2023-10-27,121.8,122.23,119.15,121.1
2023-10-30,122.13,124.3,121.67,123.37
2023-10-31,123.96,124.27,121.61,122.99
2023-11-01,122.98,125.38,122.63,125.34
2023-11-02,127.29,127.85,125.81,126.37
2023-11-03,126.89,128.39,126.74,127.97
2023-11-06,127.92,129.19,127.54,129.11
2023-11-07,129.56,130.75,128.74,129.82
2023-11-08,129.82,131.05,129.63,130.68
2023-11-09,130.8,131.38,128.93,129.1
2023-11-10,128.96,131.63,128.27,131.42
2023-11-13,130.62,131.42,130.1,130.93
2023-11-14,133.01,134.51,132.15,132.45
